Gene stable ID,NCBI gene ID
ENSG00000079134,9984
ENSG00000079150,51661
ENSG00000079156,114880
ENSG00000079215,6507
ENSG00000079246,7520
ENSG00000079257,56925
ENSG00000079277,8569
ENSG00000079308,7145
ENSG00000079313,57455
ENSG00000079332,56681
ENSG00000079335,8556
ENSG00000079337,10411
ENSG00000079387,29843
ENSG00000079432,23152
ENSG00000079435,3991
ENSG00000079459,2222
ENSG00000079462,5050
ENSG00000079482,4983
ENSG00000079616,3835
ENSG00000079691,55604
ENSG00000079739,5236
ENSG00000079785,1653
ENSG00000079805,1785
ENSG00000079819,2037
ENSG00000079841,22999
ENSG00000079931,26002
ENSG00000079950,8417
ENSG00000079974,11158
ENSG00000079999,9817
ENSG00000080007,55510
ENSG00000080031,5794
ENSG00000080189,51006
ENSG00000080200,131544
ENSG00000080298,5991
ENSG00000080345,55183
ENSG00000080371,23011
ENSG00000080493,8671
ENSG00000080503,6595
ENSG00000080546,27244
ENSG00000080561,11043
ENSG00000080573,50509
ENSG00000080603,10847
ENSG00000080608,9933
ENSG00000080802,4850
ENSG00000080815,5663
ENSG00000080819,1371
ENSG00000080822,56650
ENSG00000080823,5891
ENSG00000080824,3320
ENSG00000080839,5933
ENSG00000080845,22839
ENSG00000080854,22997
ENSG00000080947,
ENSG00000080986,10403
ENSG00000081014,23431
ENSG00000081019,54665
ENSG00000081026,260425
ENSG00000081059,6932
ENSG00000081087,28962
ENSG00000081154,57092
ENSG00000081177,55218
ENSG00000081181,384
ENSG00000081189,4208
ENSG00000081307,79876
ENSG00000081320,9262
ENSG00000081377,8555
ENSG00000081386,22869
ENSG00000081665,440515
ENSG00000081692,65094
ENSG00000081721,11266
ENSG00000081760,65985
ENSG00000081791,9812
ENSG00000081803,93664
ENSG00000081818,56131
ENSG00000081853,56113
ENSG00000081870,51668
ENSG00000081913,23239
ENSG00000081923,5205
ENSG00000082014,6604
ENSG00000082068,55100
ENSG00000082074,2533
ENSG00000082146,55437
ENSG00000082153,9689
ENSG00000082175,5241
ENSG00000082196,114899
ENSG00000082212,4200
ENSG00000082213,55322
ENSG00000082258,905
ENSG00000082269,57579
ENSG00000082397,23136
ENSG00000082438,22837
ENSG00000082458,1741
ENSG00000082482,3776
ENSG00000082497,56256
ENSG00000082512,7188
ENSG00000082515,29093
ENSG00000082516,25929
ENSG00000082641,4779
ENSG00000082701,2932
ENSG00000082781,3693
ENSG00000082805,23085
ENSG00000082898,7514
ENSG00000082996,11342
ENSG00000083067,80036
ENSG00000083093,79728
ENSG00000083097,23033
ENSG00000083099,57226
ENSG00000083123,594
ENSG00000083168,7994
ENSG00000083223,79670
ENSG00000083290,9706
ENSG00000083312,3842
ENSG00000083444,5351
ENSG00000083457,3682
ENSG00000083520,22894
ENSG00000083535,10464
ENSG00000083544,81550
ENSG00000083635,26747
ENSG00000083642,23047
ENSG00000083720,5019
ENSG00000083750,10325
ENSG00000083799,1540
ENSG00000083807,10998
ENSG00000083812,25799
ENSG00000083814,79891
ENSG00000083817,55659
ENSG00000083828,54807
ENSG00000083838,55663
ENSG00000083844,9422
ENSG00000083845,6193
ENSG00000083857,2195
ENSG00000083896,91746
ENSG00000083937,25978
ENSG00000084070,64744
ENSG00000084072,10450
ENSG00000084073,10269
ENSG00000084090,56910
ENSG00000084092,84273
ENSG00000084093,5978
ENSG00000084112,54434
ENSG00000084207,2950
ENSG00000084234,334
ENSG00000084444,57613
ENSG00000084463,51729
ENSG00000084623,8668
ENSG00000084636,1307
ENSG00000084652,200081
ENSG00000084676,8648
ENSG00000084693,60509
ENSG00000084710,22979
ENSG00000084731,3797
ENSG00000084733,10890
ENSG00000084754,3030
ENSG00000084764,22924
ENSG00000084774,790
ENSG00000085063,966
ENSG00000085117,3732
ENSG00000085185,63035
ENSG00000085224,546
ENSG00000085231,102157402
ENSG00000085274,55892
ENSG00000085276,2122
ENSG00000085365,9522
ENSG00000085377,5550
ENSG00000085382,57531
ENSG00000085415,81929
ENSG00000085433,22911
ENSG00000085449,57590
ENSG00000085465,5016
ENSG00000085491,29957
ENSG00000085511,4216
ENSG00000085644,7760
ENSG00000085662,231
ENSG00000085719,8895
ENSG00000085721,54700
ENSG00000085733,2017
ENSG00000085741,7481
ENSG00000085760,4528
ENSG00000085788,23259
ENSG00000085831,22996
ENSG00000085832,2060
ENSG00000085871,4258
ENSG00000085872,10523
ENSG00000085978,55054
ENSG00000085982,55230
ENSG00000085998,55624
ENSG00000085999,8438
ENSG00000086015,23139
ENSG00000086061,3301
ENSG00000086062,2683
ENSG00000086065,51510
ENSG00000086102,4799
ENSG00000086189,27292
ENSG00000086200,51194
ENSG00000086232,27102
ENSG00000086289,54749
ENSG00000086300,29887
ENSG00000086475,22929
ENSG00000086504,10573
ENSG00000086544,80271
ENSG00000086570,2196
ENSG00000086589,55696
ENSG00000086598,10959
ENSG00000086619,56605
ENSG00000086666,54469
ENSG00000086712,55787
ENSG00000086758,10075
ENSG00000086827,9183
ENSG00000086848,79796
ENSG00000086991,50507
ENSG00000087008,8310
ENSG00000087053,8898
ENSG00000087074,23645
ENSG00000087076,51171
ENSG00000087077,7205
ENSG00000087086,2512
ENSG00000087087,51593
ENSG00000087088,581
ENSG00000087095,51701
ENSG00000087111,94005
ENSG00000087116,9509
ENSG00000087152,56970
ENSG00000087157,9489
ENSG00000087191,5705
ENSG00000087206,51720
ENSG00000087245,4313
ENSG00000087253,54947
ENSG00000087263,55239
ENSG00000087266,6452
ENSG00000087269,8602
ENSG00000087274,118
ENSG00000087299,79944
ENSG00000087301,57544
ENSG00000087302,51637
ENSG00000087303,22795
ENSG00000087338,64395
ENSG00000087365,10992
ENSG00000087448,57542
ENSG00000087460,2778
ENSG00000087470,10059
ENSG00000087494,5744
ENSG00000087502,51290
ENSG00000087586,6790
ENSG00000087842,8544
ENSG00000087884,28971
ENSG00000087903,5990
ENSG00000087995,339175
ENSG00000088035,29929
ENSG00000088038,4849
ENSG00000088179,5775
ENSG00000088205,8886
ENSG00000088247,8570
ENSG00000088256,2767
ENSG00000088280,55616
ENSG00000088298,55741
ENSG00000088298,111089941
ENSG00000088305,1789
ENSG00000088325,22974
ENSG00000088340,
ENSG00000088356,81572
ENSG00000088367,2036
ENSG00000088387,23348
ENSG00000088448,55608
ENSG00000088451,23483
ENSG00000088538,1795
ENSG00000088543,51161
ENSG00000088682,57017
ENSG00000088727,64147
ENSG00000088756,79822
ENSG00000088766,54675
ENSG00000088808,23368
ENSG00000088812,8455
ENSG00000088826,54498
ENSG00000088832,2280
ENSG00000088833,55968
ENSG00000088836,83959
ENSG00000088854,25943
ENSG00000088876,79175
ENSG00000088882,56265
ENSG00000088888,57506
ENSG00000088899,9762
ENSG00000088930,22803
ENSG00000088970,55857
ENSG00000088986,8655
ENSG00000089006,27131
ENSG00000089009,6128
ENSG00000089022,8550
ENSG00000089041,5027
ENSG00000089048,51575
ENSG00000089050,10741
ENSG00000089053,51433
ENSG00000089057,9962
ENSG00000089060,80024
ENSG00000089063,29058
ENSG00000089091,55184
ENSG00000089094,84678
ENSG00000089123,55617
ENSG00000089127,4938
ENSG00000089154,10985
ENSG00000089157,6175
ENSG00000089159,5829
ENSG00000089163,23409
ENSG00000089177,55614
ENSG00000089195,51605
ENSG00000089220,5037
ENSG00000089225,6910
ENSG00000089234,8315
ENSG00000089248,10961
ENSG00000089280,2521
ENSG00000089289,3476
ENSG00000089327,53827
ENSG00000089335,55900
ENSG00000089351,57655
ENSG00000089472,9843
ENSG00000089486,29965
ENSG00000089505,113540
ENSG00000089597,23193
ENSG00000089639,51291
ENSG00000089682,55285
ENSG00000089685,332
ENSG00000089693,8079
ENSG00000089723,78990
ENSG00000089737,57062
ENSG00000089775,7597
ENSG00000089818,25977
ENSG00000089820,393
ENSG00000089847,170961
ENSG00000089876,55760
ENSG00000089902,23186
ENSG00000089916,55668
ENSG00000090006,8425
ENSG00000090013,645
ENSG00000090020,6548
ENSG00000090054,10558
ENSG00000090060,10914
ENSG00000090061,8812
ENSG00000090097,57060
ENSG00000090238,83719
ENSG00000090263,51650
ENSG00000090266,4708
ENSG00000090273,10726
ENSG00000090316,10296
ENSG00000090339,3383
ENSG00000090372,29888
ENSG00000090376,11213
ENSG00000090432,79594
ENSG00000090447,7023
ENSG00000090470,10081
ENSG00000090487,51324
ENSG00000090520,51726
ENSG00000090530,55214
ENSG00000090539,8646
ENSG00000090565,9727
ENSG00000090581,84572
ENSG00000090612,10795
ENSG00000090615,2802
ENSG00000090621,8761
ENSG00000090661,79603
ENSG00000090674,57192
ENSG00000090686,84196
ENSG00000090776,1947
ENSG00000090857,55066
ENSG00000090861,16
ENSG00000090863,2734
ENSG00000090889,24137
ENSG00000090905,27327
ENSG00000090924,64857
ENSG00000090971,57106
ENSG00000090975,57605
ENSG00000090989,55763
ENSG00000091009,54439
ENSG00000091039,114882
ENSG00000091073,113878
ENSG00000091127,54517
ENSG00000091129,4897
ENSG00000091136,3912
ENSG00000091137,5172
ENSG00000091140,1738
ENSG00000091157,23335
ENSG00000091164,9352
ENSG00000091262,368
ENSG00000091317,54918
ENSG00000091409,3655
ENSG00000091428,11069
ENSG00000091436,51776
ENSG00000091483,2271
ENSG00000091490,23231
ENSG00000091527,55573
ENSG00000091536,51168
ENSG00000091542,54890
ENSG00000091592,22861
ENSG00000091622,83394
ENSG00000091640,9552
ENSG00000091651,23594
ENSG00000091656,79776
ENSG00000091732,51530
ENSG00000091831,2099
ENSG00000091844,26575
ENSG00000091947,84336
ENSG00000091986,151887
ENSG00000092010,5720
ENSG00000092020,55012
ENSG00000092036,54930
ENSG00000092068,23428
ENSG00000092094,55644
ENSG00000092096,51310
ENSG00000092098,55072
ENSG00000092108,23256
ENSG00000092140,55632
ENSG00000092148,25831
ENSG00000092199,3183
ENSG00000092201,11198
ENSG00000092203,9878
ENSG00000092208,8487
ENSG00000092330,26277
ENSG00000092421,57556
ENSG00000092439,54822
ENSG00000092445,7301
ENSG00000092470,79968
ENSG00000092529,825
ENSG00000092531,8773
ENSG00000092607,6913
ENSG00000092621,26227
ENSG00000092820,7430
ENSG00000092841,4637
ENSG00000092847,26523
ENSG00000092871,117584
ENSG00000092929,201294
ENSG00000092931,79157
ENSG00000092964,1808
ENSG00000092969,7042
ENSG00000092978,55105
ENSG00000093000,10762
ENSG00000093010,1312
ENSG00000093072,51816
ENSG00000093144,55862
ENSG00000093167,9209
ENSG00000093183,9117
ENSG00000093217,9942
ENSG00000094631,10013
ENSG00000094804,990
ENSG00000094841,139596
ENSG00000094880,8697
ENSG00000094914,8086
ENSG00000094916,23468
ENSG00000094963,2327
ENSG00000094975,51430
ENSG00000095002,4436
ENSG00000095015,4214
ENSG00000095059,1725
ENSG00000095066,29911
ENSG00000095139,372
ENSG00000095203,54566
ENSG00000095209,55151
ENSG00000095261,5711
ENSG00000095303,5742
ENSG00000095319,23511
ENSG00000095321,1384
ENSG00000095380,54187
ENSG00000095383,55357
ENSG00000095397,25861
ENSG00000095485,55280
ENSG00000095539,57715
ENSG00000095564,9044
ENSG00000095574,64376
ENSG00000095637,10580
ENSG00000095713,55118
ENSG00000095739,25805
ENSG00000095752,3589
ENSG00000095787,51322
ENSG00000095794,1390
ENSG00000095906,10101
ENSG00000095951,3096
ENSG00000096060,2289
ENSG00000096063,6732
ENSG00000096070,27154
ENSG00000096080,55168
ENSG00000096092,28978
ENSG00000096093,114327
ENSG00000096384,3326
ENSG00000096401,988
ENSG00000096433,3710
ENSG00000096654,7738
ENSG00000096696,1832
ENSG00000096717,23411
ENSG00000096746,3189
ENSG00000096872,80173
ENSG00000096968,3717
ENSG00000097007,25
ENSG00000097021,11332
ENSG00000097033,51100
ENSG00000097046,8317
ENSG00000097096,84144
ENSG00000099139,5125
ENSG00000099194,6319
ENSG00000099203,11018
ENSG00000099204,3983
ENSG00000099219,79956
ENSG00000099246,22931
ENSG00000099250,8829
ENSG00000099251,
ENSG00000099256,56952
ENSG00000099260,54873
ENSG00000099282,23555
ENSG00000099284,55506
ENSG00000099290,387680
ENSG00000099308,23031
ENSG00000099326,7593
ENSG00000099330,79629
ENSG00000099331,4650
ENSG00000099337,9424
ENSG00000099341,5714
ENSG00000099364,54620
ENSG00000099365,112755
ENSG00000099377,80270
ENSG00000099381,9739
ENSG00000099385,9274
ENSG00000099622,1153
ENSG00000099624,513
ENSG00000099625,255057
ENSG00000099783,4670
ENSG00000099785,51257
ENSG00000099795,4713
ENSG00000099797,9524
ENSG00000099800,26517
ENSG00000099804,997
ENSG00000099810,4507
ENSG00000099814,283638
ENSG00000099817,5434
ENSG00000099821,5442
ENSG00000099822,610
ENSG00000099840,113177
ENSG00000099849,8045
ENSG00000099860,4616
ENSG00000099864,5064
ENSG00000099866,8174
ENSG00000099875,2872
ENSG00000099889,421
ENSG00000099899,27037
ENSG00000099901,5902
ENSG00000099904,29801
ENSG00000099910,84861
ENSG00000099917,51586
ENSG00000099940,9342
ENSG00000099942,1399
ENSG00000099949,8216
ENSG00000099953,4320
ENSG00000099956,6598
ENSG00000099957,9127
ENSG00000099968,23786
ENSG00000099974,100037417
ENSG00000099977,1652
ENSG00000099977,100037417
ENSG00000099991,23523
ENSG00000099992,83874
ENSG00000099994,56241
ENSG00000099995,10291
ENSG00000099998,2687
ENSG00000099999,200312
ENSG00000100003,23541
ENSG00000100014,23384
ENSG00000100023,23759
ENSG00000100027,29799
ENSG00000100028,6634
ENSG00000100029,23481
ENSG00000100030,5594
ENSG00000100031,2678
ENSG00000100034,9647
ENSG00000100036,339665
ENSG00000100038,8940
ENSG00000100056,8220
ENSG00000100058,
ENSG00000100065,29775
ENSG00000100068,91355
ENSG00000100075,6576
ENSG00000100077,157
ENSG00000100079,3957
ENSG00000100083,26088
ENSG00000100084,7290
ENSG00000100092,23616
ENSG00000100097,3956
ENSG00000100099,89781
ENSG00000100100,113791
ENSG00000100104,402055
ENSG00000100105,23598
ENSG00000100106,11078
ENSG00000100109,24144
ENSG00000100116,23464
ENSG00000100124,129138
ENSG00000100129,51386
ENSG00000100138,4809
ENSG00000100139,85377
ENSG00000100147,79879
ENSG00000100150,9681
ENSG00000100151,9463
ENSG00000100154,23331
ENSG00000100156,23539
ENSG00000100181,
ENSG00000100196,11015
ENSG00000100201,10521
ENSG00000100207,6942
ENSG00000100209,150274
ENSG00000100211,25776
ENSG00000100216,56993
ENSG00000100219,7494
ENSG00000100220,51493
ENSG00000100221,9929
ENSG00000100225,25793
ENSG00000100226,9567
ENSG00000100227,84271
ENSG00000100228,9609
ENSG00000100234,7078
ENSG00000100239,9701
ENSG00000100241,6305
ENSG00000100242,25777
ENSG00000100243,1727
ENSG00000100246,10126
ENSG00000100258,91289
ENSG00000100263,25807
ENSG00000100266,11252
ENSG00000100271,25809
ENSG00000100280,162
ENSG00000100281,10042
ENSG00000100284,10043
ENSG00000100285,4744
ENSG00000100292,3162
ENSG00000100294,27349
ENSG00000100296,8563
ENSG00000100297,4174
ENSG00000100299,410
ENSG00000100300,706
ENSG00000100304,23170
ENSG00000100307,23492
ENSG00000100314,164633
ENSG00000100316,6122
ENSG00000100319,55954
ENSG00000100320,23543
ENSG00000100321,9145
ENSG00000100324,10454
ENSG00000100325,84164
ENSG00000100330,8897
ENSG00000100335,54471
ENSG00000100336,80832
ENSG00000100342,8542
ENSG00000100344,80339
ENSG00000100345,4627
ENSG00000100347,25813
ENSG00000100348,25828
ENSG00000100350,80020
ENSG00000100353,8664
ENSG00000100354,23112
ENSG00000100360,11020
ENSG00000100364,23313
ENSG00000100372,10478
ENSG00000100376,55007
ENSG00000100379,79734
ENSG00000100380,6767
ENSG00000100387,9978
ENSG00000100393,2033
ENSG00000100395,83746
ENSG00000100399,150356
ENSG00000100401,5905
ENSG00000100403,23264
ENSG00000100410,84844
ENSG00000100412,50
ENSG00000100413,171568
ENSG00000100416,55687
ENSG00000100417,5372
ENSG00000100418,27351
ENSG00000100422,64781
ENSG00000100425,23774
ENSG00000100426,9889
ENSG00000100439,63874
ENSG00000100441,23351
ENSG00000100442,2287
ENSG00000100445,56948
ENSG00000100461,55147
ENSG00000100462,10419
ENSG00000100473,1690
ENSG00000100478,11154
ENSG00000100479,5427
ENSG00000100483,79609
ENSG00000100485,6655
ENSG00000100490,8814
ENSG00000100503,51199
ENSG00000100504,5836
ENSG00000100505,114088
ENSG00000100519,5706
ENSG00000100522,64841
ENSG00000100523,80821
ENSG00000100526,1033
ENSG00000100528,10175
ENSG00000100532,10668
ENSG00000100554,51382
ENSG00000100564,5283
ENSG00000100567,5684
ENSG00000100568,10490
ENSG00000100575,26520
ENSG00000100577,2954
ENSG00000100578,9786
ENSG00000100580,283578
ENSG00000100591,10598
ENSG00000100592,23002
ENSG00000100596,9517
ENSG00000100599,79890
ENSG00000100600,5641
ENSG00000100601,8846
ENSG00000100603,22938
ENSG00000100605,3705
ENSG00000100612,51635
ENSG00000100614,5494
ENSG00000100625,51804
ENSG00000100626,57452
ENSG00000100629,145508
ENSG00000100632,2079
ENSG00000100644,3091
ENSG00000100647,9766
ENSG00000100650,6430
ENSG00000100664,1983
ENSG00000100697,23405
ENSG00000100711,79038
ENSG00000100714,4522
ENSG00000100722,79882
ENSG00000100726,9894
ENSG00000100731,22990
ENSG00000100739,623
ENSG00000100744,51527
ENSG00000100749,7443
ENSG00000100764,5700
ENSG00000100767,89932
ENSG00000100784,9252
ENSG00000100796,55671
ENSG00000100802,60686
ENSG00000100804,5693
ENSG00000100811,7528
ENSG00000100813,22985
ENSG00000100814,57820
ENSG00000100815,9321
ENSG00000100823,328
ENSG00000100836,8106
ENSG00000100842,10278
ENSG00000100852,394
ENSG00000100865,51550
ENSG00000100883,6729
ENSG00000100888,57680
ENSG00000100889,5106
ENSG00000100890,9692
ENSG00000100897,80344
ENSG00000100906,4792
ENSG00000100908,51016
ENSG00000100911,5721
ENSG00000100916,84312
ENSG00000100918,9985
ENSG00000100926,10548
ENSG00000100934,10484
ENSG00000100938,51292
ENSG00000100941,5411
ENSG00000100949,5875
ENSG00000100968,4776
ENSG00000100979,5360
ENSG00000100982,63935
ENSG00000100983,2937
ENSG00000100991,26133
ENSG00000100994,5834
ENSG00000100997,26090
ENSG00000101000,10544
ENSG00000101003,9837
ENSG00000101004,22981
ENSG00000101017,958
ENSG00000101019,55245
ENSG00000101040,23613
ENSG00000101052,51098
ENSG00000101079,57446
ENSG00000101082,84174
ENSG00000101084,55969
ENSG00000101098,140730
ENSG00000101104,80336
ENSG00000101109,6789
ENSG00000101126,23394
ENSG00000101132,5203
ENSG00000101134,55816
ENSG00000101138,1477
ENSG00000101146,8480
ENSG00000101150,7165
ENSG00000101152,80331
ENSG00000101158,51497
ENSG00000101160,1522
ENSG00000101161,24148
ENSG00000101166,51012
ENSG00000101181,26164
ENSG00000101182,5688
ENSG00000101187,28231
ENSG00000101189,55257
ENSG00000101190,10732
ENSG00000101191,11083
ENSG00000101193,54994
ENSG00000101194,63910
ENSG00000101199,55738
ENSG00000101216,26205
ENSG00000101220,54976
ENSG00000101224,994
ENSG00000101230,140862
ENSG00000101236,11237
ENSG00000101246,10139
ENSG00000101247,79133
ENSG00000101255,57761
ENSG00000101265,9770
ENSG00000101266,1457
ENSG00000101290,8760
ENSG00000101294,81502
ENSG00000101298,9751
ENSG00000101310,10483
ENSG00000101311,55612
ENSG00000101333,5332
ENSG00000101335,10398
ENSG00000101337,9777
ENSG00000101342,140711
ENSG00000101343,51340
ENSG00000101346,23509
ENSG00000101347,25939
ENSG00000101350,9371
ENSG00000101353,140699
ENSG00000101361,10528
ENSG00000101363,63905
ENSG00000101365,3420
ENSG00000101367,22919
ENSG00000101384,182
ENSG00000101391,51654
ENSG00000101400,6640
ENSG00000101407,9675
ENSG00000101412,1869
ENSG00000101413,58490
ENSG00000101417,11264
ENSG00000101421,128866
ENSG00000101425,671
ENSG00000101439,1471
ENSG00000101440,434
ENSG00000101442,79913
ENSG00000101444,191
ENSG00000101447,81610
ENSG00000101452,60625
ENSG00000101457,116092
ENSG00000101460,84557
ENSG00000101464,128869
ENSG00000101470,7125
ENSG00000101473,10005
ENSG00000101474,57136
ENSG00000101493,9658
ENSG00000101544,22850
ENSG00000101546,79863
ENSG00000101557,9097
ENSG00000101558,9218
ENSG00000101574,64863
ENSG00000101577,9663
ENSG00000101596,23347
ENSG00000101605,8736
ENSG00000101608,10627
ENSG00000101624,79959
ENSG00000101639,55125
ENSG00000101654,8731
ENSG00000101665,4092
ENSG00000101680,284217
ENSG00000101695,54941
ENSG00000101745,23253
ENSG00000101751,11201
ENSG00000101752,57534
ENSG00000101773,5932
ENSG00000101782,8780
ENSG00000101811,1478
ENSG00000101825,25878
ENSG00000101843,5716
ENSG00000101844,115201
ENSG00000101846,412
ENSG00000101849,6907
ENSG00000101856,10857
ENSG00000101868,5422
ENSG00000101871,4281
ENSG00000101882,79576
ENSG00000101888,55916
ENSG00000101901,79868
ENSG00000101911,5634
ENSG00000101928,56180
ENSG00000101935,9949
ENSG00000101938,91851
ENSG00000101940,64743
ENSG00000101945,6839
ENSG00000101955,8406
ENSG00000101966,331
ENSG00000101972,10735
ENSG00000101974,286410
ENSG00000101986,215
ENSG00000101997,28952
ENSG00000102003,6855
ENSG00000102007,5355
ENSG00000102024,5358
ENSG00000102030,8260
ENSG00000102032,5973
ENSG00000102034,2000
ENSG00000102038,6594
ENSG00000102043,55613
ENSG00000102053,340554
ENSG00000102054,5931
ENSG00000102057,3750
ENSG00000102078,9016
ENSG00000102081,2332
ENSG00000102096,11040
ENSG00000102098,10389
ENSG00000102100,7355
ENSG00000102103,10084
ENSG00000102109,27344
ENSG00000102119,2010
ENSG00000102125,6901
ENSG00000102144,5230
ENSG00000102158,84061
ENSG00000102172,6611
ENSG00000102174,5251
ENSG00000102178,8266
ENSG00000102181,83692
ENSG00000102189,8411
ENSG00000102218,6102
ENSG00000102221,9767
ENSG00000102225,5127
ENSG00000102226,8237
